PK2,Unnamed: 0,Age,G,GS,Tgt,Rec,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,FantasyPoints,Int,Fumbles,FumblesLost,Year,PPRPoints,PPG,PK,response
roosevelt nix+2015,1834.0,98.0,57.0,11.0,14.0,10.0,0.0,0.0,0.0,4.0,1.0,4.0,65.0,1.0,28.9,0.0,0.0,0.0,8066,28.9,0.5070175438596491,roosevelt nix+2015,4
roosevelt potts+1993,432.0,69.0,47.0,45.0,109.0,73.0,0.0,0.0,0.0,1356.0,1.0,321.0,668.0,2.0,273.4,0.0,13.0,2.0,5982,289.4,6.157446808510638,roosevelt potts+1993,3
roosevelt potts+1997,398.0,26.0,8.0,1.0,5.0,3.0,0.0,0.0,0.0,4.0,0.0,2.0,27.0,0.0,6.1000000000000005,0.0,0.0,0.0,1997,6.1,0.7625,roosevelt potts+1997,4
roosevelt potts+1998,222.0,27.0,16.0,15.0,38.0,30.0,0.0,0.0,0.0,115.0,0.0,36.0,168.0,2.0,62.3,0.0,4.0,4.0,1998,62.3,3.89375,roosevelt potts+1998,3
roy helu+2011,265.0,48.0,31.0,5.0,101.0,80.0,0.0,0.0,0.0,914.0,6.0,213.0,630.0,1.0,272.4,0.0,4.0,2.0,4024,272.4,8.787096774193548,roy helu+2011,2
roy helu+2015,354.0,27.0,9.0,0.0,16.0,9.0,0.0,0.0,0.0,39.0,0.0,17.0,75.0,1.0,26.4,0.0,0.0,0.0,2015,26.4,2.933333333333333,roy helu+2015,3
royce freeman+2018,273.0,69.0,46.0,8.0,83.0,69.0,0.0,0.0,0.0,1187.0,8.0,297.0,409.0,1.0,268.5,0.0,1.0,1.0,6057,280.6,6.1000000000000005,royce freeman+2018,3
royce freeman+2021,324.0,25.0,15.0,0.0,16.0,10.0,0.0,0.0,0.0,169.0,0.0,56.0,77.0,0.0,25.0,0.0,0.0,0.0,2021,34.6,2.3066666666666666,royce freeman+2021,3
rudi johnson+2002,601.0,153.0,79.0,59.0,137.0,101.0,0.0,0.0,0.0,5742.0,48.0,1441.0,588.0,1.0,1012.0,0.0,14.0,8.0,12027,1012.0,12.810126582278482,rudi johnson+2002,1
rudi johnson+2008,225.0,29.0,14.0,4.0,14.0,12.0,0.0,0.0,0.0,237.0,1.0,76.0,88.0,1.0,56.5,0.0,1.0,0.0,2008,56.5,4.035714285714286,rudi johnson+2008,3
rudy harris+1993,728.0,45.0,18.0,2.0,10.0,6.0,0.0,0.0,0.0,29.0,0.0,9.0,59.0,0.0,12.799999999999999,0.0,1.0,1.0,3987,12.8,0.7111111111111111,rudy harris+1993,4
rupert grant+1995,463.0,22.0,7.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.4,0.0,0.0,0.0,1995,1.4,0.19999999999999998,rupert grant+1995,4
russell white+1993,405.0,23.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1993,1.0,0.2,russell white+1993,4
ryan christopherson+1995,340.0,23.0,11.0,0.0,1.0,1.0,0.0,0.0,0.0,16.0,1.0,16.0,-1.0,0.0,6.5,0.0,1.0,1.0,1995,6.5,0.5909090909090909,ryan christopherson+1995,4
ryan d'imperio+2011,494.0,24.0,12.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.7,0.0,0.0,0.0,2011,2.7,0.225,ryan d'imperio+2011,4
ryan grant+2007,245.0,107.0,62.0,51.0,113.0,92.0,0.0,0.0,0.0,3971.0,25.0,916.0,726.0,2.0,711.7,0.0,8.0,6.0,8035,711.7,11.479032258064517,ryan grant+2007,1
ryan grant+2012,287.0,30.0,5.0,1.0,2.0,1.0,0.0,0.0,0.0,132.0,2.0,32.0,34.0,0.0,27.6,0.0,1.0,1.0,2012,27.6,5.5200000000000005,ryan grant+2012,3
ryan hewitt+2016,999.0,51.0,29.0,15.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,7.5,0.0,0.0,0.0,4033,7.5,0.25862068965517243,ryan hewitt+2016,4
ryan mahaffey+2011,502.0,24.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.5,0.0,0.0,0.0,2011,1.5,0.3,ryan mahaffey+2011,4
ryan mathews+2010,481.0,125.0,60.0,52.0,184.0,146.0,0.0,0.0,0.0,4061.0,23.0,923.0,1110.0,1.0,791.0999999999999,0.0,15.0,8.0,10060,791.1,13.185,ryan mathews+2010,1
ryan mathews+2015,192.0,57.0,26.0,14.0,42.0,33.0,0.0,0.0,0.0,1200.0,14.0,261.0,261.0,2.0,265.1,0.0,6.0,5.0,4031,265.1,10.196153846153846,ryan mathews+2015,2
ryan moats+2005,592.0,47.0,15.0,1.0,7.0,4.0,0.0,0.0,0.0,347.0,3.0,77.0,7.0,0.0,55.4,0.0,3.0,1.0,4011,55.4,3.6933333333333334,ryan moats+2005,3
ryan moats+2008,465.0,53.0,23.0,2.0,20.0,16.0,0.0,0.0,0.0,484.0,5.0,127.0,120.0,1.0,110.39999999999999,0.0,3.0,1.0,4017,110.39999999999999,4.8,ryan moats+2008,3
ryan nall+2019,1080.0,75.0,33.0,0.0,10.0,9.0,0.0,0.0,0.0,12.0,0.0,6.0,71.0,1.0,14.8,0.0,0.0,0.0,6060,23.3,0.706060606060606,ryan nall+2019,4
ryan terry+1996,517.0,25.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,1.0,1996,-1.0,-0.2,ryan terry+1996,4
ryan torain+2010,392.0,49.0,18.0,12.0,36.0,24.0,0.0,0.0,0.0,942.0,5.0,223.0,148.0,2.0,173.0,0.0,3.0,1.0,4021,173.0,9.61111111111111,ryan torain+2010,2
ryan wetnight+1999,248.0,29.0,16.0,4.0,60.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,277.0,1.0,71.7,0.0,0.0,0.0,1999,71.7,4.48125,ryan wetnight+1999,3
ryan williams+2012,335.0,22.0,5.0,3.0,10.0,7.0,0.0,0.0,0.0,164.0,0.0,58.0,44.0,0.0,23.8,0.0,2.0,2.0,2012,23.800000000000004,4.760000000000001,ryan williams+2012,3
ryquell armstead+2019,256.0,23.0,16.0,1.0,24.0,14.0,0.0,0.0,0.0,108.0,0.0,35.0,144.0,2.0,51.2,0.0,0.0,0.0,2019,51.199999999999996,3.1999999999999997,ryquell armstead+2019,3
salvon ahmed+2020,317.0,45.0,18.0,4.0,33.0,23.0,0.0,0.0,0.0,468.0,3.0,129.0,178.0,0.0,85.0,0.0,0.0,0.0,4041,105.6,5.866666666666666,salvon ahmed+2020,3
sam gash+1993,1177.0,130.0,73.0,36.0,146.0,104.0,0.0,0.0,0.0,284.0,1.0,100.0,826.0,6.0,255.0,0.0,2.0,0.0,9975,257.0,3.5205479452054793,sam gash+1993,3
sam gash+1998,871.0,93.0,47.0,34.0,61.0,50.0,0.0,0.0,0.0,35.0,0.0,12.0,411.0,5.0,124.6,0.0,1.0,0.0,6000,124.6,2.6510638297872338,sam gash+1998,3
sam gash+2000,669.0,63.0,31.0,8.0,25.0,15.0,0.0,0.0,0.0,1.0,0.0,4.0,110.0,2.0,38.099999999999994,0.0,0.0,0.0,4001,38.099999999999994,1.2290322580645159,sam gash+2000,3
samaje perine+2017,595.0,45.0,21.0,8.0,28.0,25.0,0.0,0.0,0.0,635.0,1.0,183.0,187.0,1.0,115.2,0.0,2.0,2.0,4035,115.20000000000002,5.485714285714287,samaje perine+2017,3
samaje perine+2019,492.0,24.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,5.0,0.0,0.0,1.6,0.0,0.0,0.0,2019,1.6,0.2285714285714286,samaje perine+2019,4
samaje perine+2020,211.0,51.0,32.0,1.0,43.0,38.0,0.0,0.0,0.0,547.0,4.0,118.0,262.0,1.0,111.0,0.0,0.0,0.0,4041,148.9,4.653125,samaje perine+2020,3
samkon gado+2005,104.0,23.0,8.0,5.0,12.0,10.0,0.0,0.0,1.0,582.0,6.0,143.0,77.0,1.0,115.9,0.0,4.0,1.0,2005,115.9,14.4875,samkon gado+2005,1
samkon gado+2006,438.0,49.0,17.0,3.0,36.0,29.0,0.0,0.0,0.0,360.0,5.0,109.0,191.0,0.0,114.1,0.0,2.0,0.0,4013,114.1,6.711764705882352,samkon gado+2006,3
samkon gado+2009,413.0,27.0,15.0,0.0,3.0,3.0,0.0,0.0,0.0,26.0,0.0,14.0,25.0,0.0,8.1,0.0,0.0,0.0,2009,8.1,0.5399999999999999,samkon gado+2009,4
sammy morris+2000,1148.0,98.0,53.0,9.0,78.0,61.0,0.0,0.0,0.0,488.0,6.0,134.0,452.0,1.0,193.00000000000003,0.0,3.0,2.0,8006,193.00000000000003,3.641509433962265,sammy morris+2000,3
sammy morris+2004,615.0,84.0,41.0,14.0,75.0,51.0,0.0,0.0,0.0,981.0,8.0,240.0,340.0,0.0,227.10000000000002,0.0,5.0,2.0,6015,227.10000000000002,5.539024390243903,sammy morris+2004,3
sammy morris+2007,804.0,126.0,47.0,14.0,71.0,49.0,0.0,0.0,0.0,1486.0,12.0,334.0,453.0,0.0,310.90000000000003,0.0,4.0,2.0,8034,310.90000000000003,6.614893617021277,sammy morris+2007,3
saquon barkley+2018,135.0,67.0,42.0,42.0,251.0,184.0,0.0,0.0,0.0,2903.0,19.0,640.0,1422.0,8.0,735.9,0.0,3.0,1.0,6058,776.5000000000001,18.48809523809524,saquon barkley+2018,1
scott dragos+2000,413.0,25.0,9.0,2.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,6.8,0.0,0.0,0.0,2000,6.800000000000001,0.7555555555555556,scott dragos+2000,4
scott greene+1996,533.0,49.0,24.0,14.0,59.0,42.0,0.0,0.0,0.0,157.0,1.0,45.0,284.0,2.0,102.10000000000001,0.0,1.0,1.0,3993,102.10000000000001,4.254166666666667,scott greene+1996,3
scott greene+1998,469.0,26.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.2,0.0,0.0,0.0,1998,1.2,0.24,scott greene+1998,4
scottie graham+1993,817.0,102.0,50.0,9.0,27.0,19.0,0.0,0.0,0.0,1239.0,7.0,349.0,125.0,0.0,197.4,0.0,0.0,0.0,7978,197.4,3.948,scottie graham+1993,3
scottie graham+1997,460.0,28.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1997,1.0,0.2,scottie graham+1997,4
scottie phillips+2020,0.0,23.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,9.0,0.0,2.0,7.0,0.0,2.0,0.0,0.0,0.0,2020,2.6,0.325,scottie phillips+2020,4
sean bennett+1999,701.0,51.0,16.0,2.0,14.0,9.0,0.0,0.0,0.0,126.0,1.0,29.0,64.0,0.0,34.0,0.0,0.0,0.0,4001,34.0,2.125,sean bennett+1999,3
sean berton+2004,389.0,25.0,14.0,7.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,16.8,0.0,0.0,0.0,2004,16.8,1.2,sean berton+2004,3
sean mchugh+2006,427.0,24.0,6.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,5.5,0.0,0.0,0.0,2006,5.5,0.9166666666666666,sean mchugh+2006,4
sean ryan+2006,414.0,26.0,16.0,3.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,8.4,0.0,1.0,1.0,2006,8.4,0.525,sean ryan+2006,4
sedrick irvin+1999,493.0,43.0,20.0,0.0,44.0,33.0,0.0,0.0,0.0,182.0,4.0,45.0,323.0,0.0,103.5,0.0,3.0,2.0,3999,103.5,5.175,sedrick irvin+1999,3
sedrick shaw+1998,264.0,25.0,13.0,1.0,11.0,6.0,0.0,0.0,0.0,236.0,0.0,48.0,30.0,0.0,30.6,0.0,2.0,1.0,1998,30.6,2.353846153846154,sedrick shaw+1998,3
sedrick shaw+1999,381.0,26.0,4.0,0.0,3.0,3.0,0.0,0.0,0.0,22.0,1.0,7.0,4.0,0.0,11.6,0.0,1.0,0.0,1999,11.6,2.9,sedrick shaw+1999,3
selvin young+2007,356.0,49.0,23.0,13.0,51.0,38.0,0.0,0.0,0.0,1032.0,2.0,201.0,247.0,0.0,173.9,0.0,3.0,2.0,4015,173.9,7.560869565217391,selvin young+2007,2
senorise perry+2014,654.0,23.0,16.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.9,0.0,0.0,0.0,2014,0.9,0.05625,senorise perry+2014,4
senorise perry+2017,477.0,26.0,16.0,0.0,1.0,1.0,0.0,0.0,0.0,30.0,0.0,8.0,3.0,0.0,4.3,0.0,0.0,0.0,2017,4.3,0.26875,senorise perry+2017,4
senorise perry+2019,589.0,28.0,11.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,1.4,0.0,0.0,0.0,2019,1.4000000000000001,0.1272727272727273,senorise perry+2019,4
senorise perry+2020,0.0,29.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2020,0.9,0.1285714285714286,senorise perry+2020,4
shane vereen+2011,794.0,94.0,42.0,8.0,159.0,107.0,0.0,0.0,0.0,907.0,7.0,217.0,1023.0,7.0,382.0,0.0,2.0,1.0,8050,382.0,9.095238095238095,shane vereen+2011,2
shane vereen+2015,657.0,81.0,37.0,1.0,153.0,114.0,0.0,0.0,1.0,582.0,1.0,139.0,842.0,4.0,280.4,1.0,3.0,2.0,6048,280.4,7.578378378378377,shane vereen+2015,2
shaud williams+2004,1105.0,75.0,25.0,0.0,26.0,20.0,0.0,0.0,0.0,330.0,2.0,89.0,137.0,0.0,78.70000000000002,0.0,1.0,0.0,6015,78.7,3.148,shaud williams+2004,3
shaun alexander+2000,396.0,212.0,119.0,96.0,315.0,214.0,0.0,0.0,0.0,9429.0,100.0,2176.0,1511.0,12.0,1945.9999999999998,0.0,31.0,17.0,16028,1946.0,16.352941176470587,shaun alexander+2000,1
shaun alexander+2008,431.0,31.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,24.0,0.0,11.0,9.0,0.0,4.3,0.0,0.0,0.0,2008,4.300000000000001,1.0750000000000002,shaun alexander+2008,4
shaun draughn+2012,215.0,25.0,16.0,0.0,30.0,24.0,0.0,0.0,0.0,233.0,2.0,59.0,158.0,0.0,73.1,0.0,2.0,1.0,2012,73.1,4.56875,shaun draughn+2012,3
shaun draughn+2014,475.0,27.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,10.0,0.0,0.0,1.9,0.0,0.0,0.0,2014,1.9000000000000001,0.19,shaun draughn+2014,4
shaun draughn+2015,224.0,28.0,11.0,6.0,35.0,27.0,0.0,0.0,0.0,273.0,1.0,78.0,176.0,0.0,77.9,0.0,1.0,0.0,2015,77.9,7.081818181818182,shaun draughn+2015,3
shaun draughn+2016,154.0,29.0,16.0,1.0,39.0,29.0,0.0,0.0,0.0,196.0,4.0,74.0,263.0,2.0,108.9,0.0,1.0,1.0,2016,108.89999999999999,6.8062499999999995,shaun draughn+2016,3
shaun wilson+2018,473.0,23.0,5.0,0.0,5.0,3.0,0.0,0.0,0.0,29.0,0.0,6.0,5.0,0.0,6.4,0.0,0.0,0.0,2018,6.4,1.28,shaun wilson+2018,3
shawn bryson+2000,705.0,75.0,37.0,10.0,60.0,42.0,0.0,0.0,0.0,967.0,2.0,254.0,339.0,2.0,196.6,0.0,2.0,0.0,6003,196.6,5.313513513513513,shawn bryson+2000,3
shawn bryson+2003,755.0,114.0,54.0,17.0,185.0,143.0,0.0,0.0,0.0,1177.0,4.0,274.0,1044.0,1.0,389.09999999999997,0.0,4.0,3.0,8018,389.09999999999997,7.205555555555555,shawn bryson+2003,2
sherman williams+1995,859.0,94.0,59.0,3.0,56.0,40.0,0.0,0.0,1.0,1162.0,4.0,302.0,332.0,0.0,201.39999999999995,0.0,9.0,6.0,7986,201.4,3.4135593220338984,sherman williams+1995,3
sherriden may+1995,434.0,22.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,1995,0.5,0.1,sherriden may+1995,4
shonn greene+2009,390.0,102.0,61.0,31.0,100.0,65.0,0.0,0.0,0.0,3423.0,18.0,822.0,482.0,0.0,551.5,0.0,11.0,6.0,8042,551.5,9.040983606557377,shonn greene+2009,2
shonn greene+2013,427.0,57.0,24.0,5.0,11.0,7.0,0.0,0.0,0.0,687.0,6.0,171.0,52.0,0.0,114.9,0.0,1.0,1.0,4027,114.9,4.7875000000000005,shonn greene+2013,3
shyrone stith+2000,334.0,22.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,1.0,20.0,0.0,0.0,9.5,0.0,1.0,1.0,2000,9.5,0.6785714285714286,shyrone stith+2000,4
silas redd+2014,305.0,22.0,15.0,0.0,10.0,8.0,0.0,0.0,0.0,75.0,1.0,16.0,107.0,0.0,32.2,0.0,1.0,0.0,2014,32.2,2.146666666666667,silas redd+2014,3
skip hicks+1998,607.0,75.0,29.0,8.0,23.0,17.0,0.0,0.0,0.0,768.0,12.0,229.0,138.0,0.0,179.6,0.0,2.0,0.0,5997,179.6,6.193103448275862,skip hicks+1998,3
skip hicks+2001,199.0,27.0,9.0,0.0,6.0,5.0,0.0,0.0,0.0,341.0,1.0,56.0,22.0,0.0,47.3,0.0,0.0,0.0,2001,47.300000000000004,5.255555555555556,skip hicks+2001,3
sony michel+2018,173.0,72.0,38.0,28.0,40.0,26.0,0.0,0.0,0.0,2292.0,14.0,535.0,258.0,1.0,359.7,0.0,3.0,2.0,6057,367.00000000000006,9.657894736842106,sony michel+2018,2
sony michel+2021,100.0,26.0,17.0,7.0,33.0,21.0,0.0,0.0,0.0,845.0,4.0,208.0,128.0,1.0,125.0,0.0,1.0,1.0,2021,146.3,8.605882352941178,sony michel+2021,2
spencer larsen+2010,708.0,53.0,27.0,11.0,14.0,14.0,0.0,0.0,0.0,62.0,0.0,17.0,127.0,1.0,38.900000000000006,0.0,0.0,0.0,4021,38.900000000000006,1.4407407407407409,spencer larsen+2010,3
spencer nead+2003,484.0,26.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,-0.3999999999999999,0.0,1.0,1.0,2003,-0.3999999999999999,-0.039999999999999994,spencer nead+2003,4
spencer tillman+1993,688.0,59.0,31.0,0.0,2.0,1.0,0.0,0.0,0.0,106.0,0.0,11.0,4.0,1.0,16.0,0.0,1.0,1.0,3987,15.999999999999996,0.5161290322580644,spencer tillman+1993,4
spencer ware+2015,396.0,76.0,38.0,18.0,71.0,59.0,0.0,0.0,0.0,1570.0,11.0,337.0,676.0,2.0,355.6,0.0,4.0,3.0,6049,355.6,9.357894736842105,spencer ware+2015,2
stacey mack+1999,873.0,102.0,50.0,13.0,47.0,34.0,0.0,0.0,0.0,1498.0,19.0,372.0,244.0,1.0,324.2,0.0,6.0,2.0,8002,324.2,6.484,stacey mack+1999,3
stacey mack+2003,197.0,28.0,8.0,5.0,12.0,9.0,0.0,0.0,1.0,253.0,4.0,93.0,55.0,0.0,57.8,1.0,2.0,2.0,2003,57.8,7.225,stacey mack+2003,2
stanley havili+2012,355.0,25.0,15.0,2.0,12.0,7.0,0.0,0.0,0.0,22.0,1.0,6.0,43.0,0.0,19.5,0.0,0.0,0.0,2012,19.5,1.3,stanley havili+2012,3
stanley havili+2013,315.0,26.0,13.0,8.0,21.0,18.0,0.0,0.0,0.0,7.0,0.0,7.0,128.0,1.0,37.5,0.0,0.0,0.0,2013,37.5,2.8846153846153846,stanley havili+2013,3
stanley pritchett+1996,1027.0,98.0,52.0,40.0,146.0,98.0,0.0,0.0,0.0,211.0,2.0,63.0,798.0,6.0,244.90000000000003,0.0,3.0,1.0,7990,244.9,4.709615384615384,stanley pritchett+1996,3
stanley pritchett+2000,181.0,27.0,16.0,2.0,30.0,25.0,0.0,0.0,0.0,225.0,1.0,58.0,193.0,0.0,70.8,0.0,1.0,1.0,2000,70.8,4.425,stanley pritchett+2000,3
stanley pritchett+2003,263.0,30.0,16.0,11.0,27.0,18.0,0.0,0.0,0.0,93.0,2.0,21.0,83.0,0.0,47.6,0.0,0.0,0.0,2003,47.599999999999994,2.9749999999999996,stanley pritchett+2003,3
stanley pritchett+2004,394.0,31.0,14.0,2.0,4.0,2.0,0.0,0.0,0.0,18.0,0.0,6.0,5.0,1.0,10.3,0.0,0.0,0.0,2004,10.3,0.7357142857142858,stanley pritchett+2004,4
stefan logan+2011,916.0,61.0,32.0,1.0,8.0,7.0,0.0,0.0,0.0,49.0,0.0,12.0,47.0,0.0,8.6,0.0,12.0,4.0,4023,8.600000000000001,0.26875000000000004,stefan logan+2011,4
stepfan taylor+2013,1512.0,94.0,61.0,4.0,27.0,20.0,0.0,0.0,0.0,393.0,1.0,120.0,154.0,3.0,98.70000000000002,0.0,0.0,0.0,8058,98.7,1.618032786885246,stepfan taylor+2013,3
stephen davis+1996,697.0,175.0,99.0,75.0,202.0,146.0,0.0,0.0,0.0,5790.0,45.0,1383.0,1168.0,3.0,1103.8,0.0,19.0,13.0,13993,1103.8000000000002,11.149494949494951,stephen davis+1996,2
stephen davis+2003,110.0,60.0,27.0,25.0,29.0,19.0,0.0,0.0,0.0,1993.0,20.0,498.0,204.0,0.0,352.70000000000005,0.0,5.0,3.0,4008,352.70000000000005,13.062962962962965,stephen davis+2003,1
stephen davis+2006,245.0,32.0,15.0,0.0,17.0,12.0,0.0,0.0,0.0,177.0,0.0,40.0,90.0,1.0,42.7,0.0,1.0,1.0,2006,42.7,2.8466666666666667,stephen davis+2006,3
stephen trejo+2001,1428.0,75.0,46.0,0.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,76.0,0.0,15.599999999999998,0.0,0.0,0.0,6006,15.600000000000001,0.33913043478260874,stephen trejo+2001,4
stephen trejo+2004,444.0,27.0,13.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,7.7,0.0,0.0,0.0,2004,7.7,0.5923076923076923,stephen trejo+2004,4
stevan ridley+2011,573.0,94.0,52.0,25.0,36.0,23.0,0.0,0.0,0.0,2817.0,22.0,649.0,146.0,0.0,439.3,0.0,9.0,6.0,8050,439.3,8.448076923076924,stevan ridley+2011,2
stevan ridley+2015,426.0,26.0,9.0,1.0,5.0,4.0,0.0,0.0,0.0,90.0,0.0,36.0,-2.0,0.0,12.8,0.0,0.0,0.0,2015,12.8,1.4222222222222223,stevan ridley+2015,3
stevan ridley+2018,385.0,29.0,10.0,0.0,4.0,3.0,0.0,0.0,0.0,80.0,1.0,29.0,18.0,0.0,14.8,0.0,2.0,2.0,2018,14.8,1.48,stevan ridley+2018,3
steve avery+1994,687.0,57.0,25.0,3.0,17.0,12.0,0.0,0.0,0.0,7.0,0.0,3.0,84.0,1.0,27.1,0.0,0.0,0.0,3989,27.1,1.084,steve avery+1994,4
steve broussard+1993,238.0,26.0,8.0,0.0,2.0,1.0,0.0,0.0,0.0,206.0,1.0,39.0,4.0,0.0,28.0,0.0,0.0,0.0,1993,28.0,3.5,steve broussard+1993,3
steve broussard+1994,138.0,27.0,13.0,3.0,48.0,34.0,0.0,0.0,1.0,403.0,2.0,94.0,218.0,0.0,98.1,0.0,5.0,5.0,1994,98.10000000000001,7.546153846153847,steve broussard+1994,2
steve broussard+1995,1010.0,118.0,58.0,2.0,64.0,44.0,0.0,0.0,0.0,750.0,7.0,136.0,284.0,1.0,189.39999999999998,0.0,7.0,3.0,7986,189.40000000000003,3.2655172413793108,steve broussard+1995,3
steve slaton+2008,494.0,69.0,39.0,26.0,118.0,97.0,0.0,0.0,0.0,1812.0,12.0,418.0,805.0,5.0,446.69999999999993,0.0,10.0,7.0,6027,446.7,11.453846153846154,steve slaton+2008,1
steve slaton+2011,340.0,25.0,6.0,0.0,4.0,3.0,0.0,0.0,0.0,84.0,1.0,24.0,3.0,0.0,17.7,0.0,0.0,0.0,2011,17.7,2.9499999999999997,steve slaton+2011,3
steve smith+1993,217.0,29.0,16.0,13.0,23.0,18.0,0.0,0.0,0.0,156.0,0.0,47.0,187.0,0.0,50.3,0.0,1.0,0.0,1993,52.3,3.26875,steve smith+1993,3
steve smith+1994,513.0,61.0,25.0,7.0,27.0,18.0,0.0,0.0,0.0,99.0,2.0,35.0,201.0,2.0,72.0,0.0,0.0,0.0,3989,72.0,2.88,steve smith+1994,3
steven jackson+2004,331.0,225.0,131.0,119.0,551.0,407.0,2.0,1.0,1.0,10138.0,56.0,2396.0,3324.0,8.0,2111.28,0.0,23.0,15.0,18072,2111.28,16.116641221374046,steven jackson+2004,1
steven jackson+2013,180.0,61.0,27.0,27.0,76.0,53.0,0.0,0.0,0.0,1250.0,12.0,347.0,339.0,1.0,289.9,0.0,0.0,0.0,4027,289.9,10.737037037037036,steven jackson+2013,2
storm johnson+2014,320.0,22.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,86.0,2.0,29.0,-4.0,0.0,21.2,0.0,0.0,0.0,2014,21.200000000000003,3.5333333333333337,storm johnson+2014,3
t.j. duckett+2002,441.0,90.0,55.0,13.0,34.0,29.0,0.0,0.0,1.0,2175.0,31.0,552.0,233.0,0.0,443.8,0.0,7.0,6.0,8014,443.8,8.069090909090908,t.j. duckett+2002,2
t.j. duckett+2006,270.0,25.0,10.0,0.0,2.0,2.0,0.0,0.0,0.0,132.0,2.0,38.0,16.0,0.0,28.8,0.0,1.0,0.0,2006,28.800000000000004,2.8800000000000003,t.j. duckett+2006,3
t.j. duckett+2007,188.0,26.0,12.0,1.0,7.0,4.0,0.0,0.0,0.0,335.0,3.0,65.0,54.0,0.0,60.9,0.0,1.0,0.0,2007,60.9,5.075,t.j. duckett+2007,3
t.j. duckett+2008,173.0,27.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,172.0,8.0,62.0,0.0,0.0,65.2,0.0,0.0,0.0,2008,65.2,4.075,t.j. duckett+2008,3
t.j. logan+2018,456.0,24.0,10.0,0.0,7.0,7.0,0.0,0.0,0.0,2.0,0.0,2.0,37.0,0.0,10.9,0.0,0.0,0.0,2018,10.9,1.09,t.j. logan+2018,4
t.j. logan+2019,487.0,25.0,12.0,0.0,3.0,2.0,0.0,0.0,0.0,10.0,0.0,3.0,13.0,0.0,4.3,0.0,0.0,0.0,2019,4.3,0.35833333333333334,t.j. logan+2019,4
t.j. yeldon+2015,540.0,94.0,51.0,30.0,233.0,171.0,0.0,0.0,0.0,1872.0,6.0,465.0,1302.0,6.0,554.4,0.0,5.0,3.0,8066,554.4000000000001,10.87058823529412,t.j. yeldon+2015,2
t.j. yeldon+2019,352.0,26.0,6.0,0.0,15.0,13.0,0.0,0.0,0.0,63.0,0.0,17.0,124.0,0.0,29.7,0.0,1.0,1.0,2019,29.700000000000003,4.95,t.j. yeldon+2019,3
taiwan jones+2011,2024.0,127.0,65.0,0.0,21.0,17.0,0.0,0.0,0.0,183.0,0.0,44.0,240.0,1.0,61.3,0.0,5.0,2.0,10067,61.3,0.943076923076923,taiwan jones+2011,4
taiwan jones+2017,506.0,29.0,8.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,2.1,0.0,0.0,0.0,2017,2.1,0.2625,taiwan jones+2017,4
